Ranking  DocID      Precision               Recall
  001    CACM-1539  1.00000000000000000000  0.05263157894736842000
  002    CACM-1840  1.00000000000000000000  0.10526315789473684000
  003    CACM-1841  1.00000000000000000000  0.15789473684210525000
  004    CACM-0026  0.75000000000000000000  0.15789473684210525000
  005    CACM-2927  0.80000000000000000000  0.21052631578947367000
  006    CACM-2089  0.83333333333333340000  0.26315789473684210000
  007    CACM-0127  0.71428571428571430000  0.26315789473684210000
  008    CACM-1933  0.62500000000000000000  0.26315789473684210000
  009    CACM-2420  0.55555555555555560000  0.26315789473684210000
  010    CACM-2200  0.50000000000000000000  0.26315789473684210000
  011    CACM-2644  0.45454545454545453000  0.26315789473684210000
  012    CACM-1537  0.50000000000000000000  0.31578947368421050000
  013    CACM-1538  0.53846153846153840000  0.36842105263157890000
  014    CACM-2462  0.57142857142857140000  0.42105263157894735000
  015    CACM-1967  0.60000000000000000000  0.47368421052631576000
  016    CACM-1420  0.62500000000000000000  0.52631578947368420000
  017    CACM-2770  0.58823529411764710000  0.52631578947368420000
  018    CACM-3021  0.55555555555555560000  0.52631578947368420000
  019    CACM-1725  0.52631578947368420000  0.52631578947368420000
  020    CACM-2206  0.50000000000000000000  0.52631578947368420000
  021    CACM-2507  0.47619047619047616000  0.52631578947368420000
  022    CACM-0124  0.45454545454545453000  0.52631578947368420000
  023    CACM-2031  0.43478260869565216000  0.52631578947368420000
  024    CACM-1717  0.41666666666666670000  0.52631578947368420000
  025    CACM-2109  0.40000000000000000000  0.52631578947368420000
  026    CACM-1257  0.38461538461538464000  0.52631578947368420000
  027    CACM-1094  0.40740740740740740000  0.57894736842105270000
  028    CACM-1691  0.39285714285714285000  0.57894736842105270000
  029    CACM-0944  0.37931034482758620000  0.57894736842105270000
  030    CACM-2794  0.36666666666666664000  0.57894736842105270000
  031    CACM-2605  0.35483870967741940000  0.57894736842105270000
  032    CACM-2544  0.34375000000000000000  0.57894736842105270000
  033    CACM-2447  0.33333333333333330000  0.57894736842105270000
  034    CACM-0537  0.32352941176470590000  0.57894736842105270000
  035    CACM-2210  0.31428571428571430000  0.57894736842105270000
  036    CACM-2067  0.30555555555555560000  0.57894736842105270000
  037    CACM-2297  0.29729729729729730000  0.57894736842105270000
  038    CACM-3133  0.28947368421052630000  0.57894736842105270000
  039    CACM-1874  0.28205128205128205000  0.57894736842105270000
  040    CACM-2726  0.27500000000000000000  0.57894736842105270000
  041    CACM-3037  0.29268292682926830000  0.63157894736842100000
  042    CACM-3079  0.28571428571428570000  0.63157894736842100000
  043    CACM-2657  0.27906976744186046000  0.63157894736842100000
  044    CACM-2860  0.27272727272727270000  0.63157894736842100000
  045    CACM-2409  0.26666666666666666000  0.63157894736842100000
  046    CACM-1386  0.26086956521739130000  0.63157894736842100000
  047    CACM-2424  0.25531914893617020000  0.63157894736842100000
  048    CACM-0942  0.25000000000000000000  0.63157894736842100000
  049    CACM-2229  0.24489795918367346000  0.63157894736842100000
  050    CACM-2806  0.24000000000000000000  0.63157894736842100000
  051    CACM-2217  0.23529411764705882000  0.63157894736842100000
  052    CACM-1497  0.23076923076923078000  0.63157894736842100000
  053    CACM-3027  0.22641509433962265000  0.63157894736842100000
  054    CACM-2785  0.22222222222222220000  0.63157894736842100000
  055    CACM-2764  0.21818181818181817000  0.63157894736842100000
  056    CACM-3011  0.21428571428571427000  0.63157894736842100000
  057    CACM-0693  0.21052631578947367000  0.63157894736842100000
  058    CACM-1416  0.20689655172413793000  0.63157894736842100000
  059    CACM-3040  0.20338983050847460000  0.63157894736842100000
  060    CACM-2185  0.20000000000000000000  0.63157894736842100000
  061    CACM-1635  0.19672131147540983000  0.63157894736842100000
  062    CACM-1295  0.19354838709677420000  0.63157894736842100000
  063    CACM-2320  0.19047619047619047000  0.63157894736842100000
  064    CACM-2220  0.18750000000000000000  0.63157894736842100000
  065    CACM-2087  0.18461538461538463000  0.63157894736842100000
  066    CACM-2621  0.18181818181818182000  0.63157894736842100000
  067    CACM-2836  0.17910447761194030000  0.63157894736842100000
  068    CACM-1470  0.17647058823529413000  0.63157894736842100000
